municipality,county,municipality_id,county_id,latitude,longitude,hover
mariestad,västra götaland,1493,14,58.666834,13.856476999999998,västra götaland mariestad
kramfors,västernorrland,2282,22,63.01821999999999,18.141902,västernorrland kramfors
ulricehamn,västra götaland,1491,14,57.811217000000006,13.444322,västra götaland ulricehamn
linköping,östergötland,0580,5,58.13296999999999,15.394375,östergötland linköping
uppsala,uppsala,0380,3,59.815944,17.659876999999994,uppsala uppsala
härjedalen,jämtland,2361,23,62.023158,14.365271,jämtland härjedalen
skövde,västra götaland,1496,14,58.473624,13.928527,västra götaland skövde
umeå,västerbotten,2480,24,63.825656,20.263074,västerbotten umeå
karlsborg,västra götaland,1446,14,58.656896,14.398847,västra götaland karlsborg
åre,jämtland,2321,23,63.314686,13.242053,jämtland åre
hylte,halland,1315,13,56.954534,13.528479999999998,halland hylte
trollhättan,västra götaland,1488,14,58.158264,12.304859,västra götaland trollhättan
tierp,uppsala,0360,3,60.202035,17.180220000000002,uppsala tierp
uppsala,uppsala,0380,3,59.859412,17.64112,uppsala uppsala
tingsryd,kronoberg,0763,7,56.53176,14.8141,kronoberg tingsryd
skellefteå,västerbotten,2482,24,64.708124,21.176686,västerbotten skellefteå
uddevalla,västra götaland,1485,14,58.333811,11.786892,västra götaland uddevalla
helsingborg,skåne,1283,12,56.215747,12.780708,skåne helsingborg
smedjebacken,uppsala,2061,20,59.769675,16.861097,uppsala smedjebacken
vadstena,östergötland,0584,5,58.431081000000006,14.780762,östergötland vadstena
vaggeryd,jönköping,0665,6,57.498057,14.148478,jönköping vaggeryd
trosa,södermanland,0488,4,58.94688000000001,17.495592000000002,södermanland trosa
gävle,gävleborg,2180,21,60.64477700000001,17.012276,gävleborg gävle
valdemarsvik,östergötland,0563,5,58.20259,16.603219,östergötland valdemarsvik
varberg,halland,1383,13,57.171131,12.381098,halland varberg
bromölla,skåne,1272,12,56.064597,14.544245000000002,skåne bromölla
katrineholm,västernorrland,0483,4,62.390683,17.165769,västernorrland katrineholm
karlstad,värmland,1780,17,59.477358,13.584232,värmland karlstad
laholm,halland,1381,13,56.46762800000001,13.024907,halland laholm
kungsbacka,halland,1384,13,57.472678,11.999076,halland kungsbacka
vallentuna,stockholm,0115,1,59.533224,18.07645,stockholm vallentuna
lund,skåne,1281,12,55.74075300000001,13.173056,skåne lund
bollnäs,dalarna,2183,21,60.417512,15.358189,dalarna bollnäs
söderhamn,gävleborg,2182,21,61.184365,17.176344,gävleborg söderhamn
helsingborg,skåne,1283,12,55.962267,12.858315,skåne helsingborg
kungsör,västmanland,1960,19,59.444012,15.949726,västmanland kungsör
hässleholm,skåne,1293,12,56.200364,13.741501,skåne hässleholm
söderhamn,gävleborg,2182,21,61.2608,16.788084,gävleborg söderhamn
vansbro,dalarna,2021,20,60.461057,14.259809,dalarna vansbro
strängnäs,södermanland,0486,4,59.405653,16.940407,södermanland strängnäs
krokom,jämtland,2309,23,63.33550500000001,14.215024,jämtland krokom
vara,västra götaland,1470,14,58.249026,13.101598,västra götaland vara
varberg,halland,1383,13,57.105741,12.250294,halland varberg
orust,västra götaland,1421,14,58.12534399999999,11.719767,västra götaland orust
vänersborg,västra götaland,1487,14,58.358103,12.400362,västra götaland vänersborg
skara,västra götaland,1495,14,58.385343000000006,13.650570000000002,västra götaland skara
falköping,västra götaland,1499,14,58.09606700000001,13.632775,västra götaland falköping
kalmar,kalmar,0880,8,56.59853199999999,16.164912,kalmar kalmar
uppsala,uppsala,0380,3,60.01905,17.732792,uppsala uppsala
sundsvall,västernorrland,2281,22,62.365063,17.033804999999994,västernorrland sundsvall
mora,dalarna,2062,20,61.047784,14.594616,dalarna mora
södertälje,stockholm,0181,1,59.243867,17.582851,stockholm södertälje
vaxholm,stockholm,0187,1,59.400907,18.290323,stockholm vaxholm
lund,skåne,1281,12,55.633499,13.492564000000002,skåne lund
varberg,halland,1383,13,57.266395,12.330372,halland varberg
lindesberg,örebro,1885,18,59.52470600000001,15.297993,örebro lindesberg
vara,västra götaland,1470,14,58.171041,12.995567,västra götaland vara
ulricehamn,västra götaland,1491,14,57.67886,13.374226,västra götaland ulricehamn
laholm,halland,1381,13,56.554025,13.076164,halland laholm
trollhättan,västra götaland,1488,14,58.22871800000001,12.310233,västra götaland trollhättan
vellinge,skåne,1233,12,55.470895,13.019944,skåne vellinge
härjedalen,jämtland,2361,23,62.44516700000001,13.86282,jämtland härjedalen
hultsfred,västra götaland,0860,8,57.859463,11.874712,västra götaland hultsfred
mora,dalarna,2062,20,60.952753,13.910920999999998,dalarna mora
falkenberg,halland,1382,13,56.978627,12.658665,halland falkenberg
vetlanda,jönköping,0685,6,57.426017,15.087022,jönköping vetlanda
gotland,gotland,0980,9,57.603836,18.249661,gotland gotland
mörbylånga,kalmar,0840,8,56.581931,16.458896,kalmar mörbylånga
huddinge,stockholm,0126,1,59.19716500000001,18.059693,stockholm huddinge
älvsbyn,norrbotten,2560,25,65.833605,20.520088,norrbotten älvsbyn
hammarö,värmland,1761,17,59.341977,13.453335999999998,värmland hammarö
sundsvall,västernorrland,2281,22,62.306101,17.254139000000002,västernorrland sundsvall
rättvik,dalarna,2031,20,60.910639,15.023776000000002,dalarna rättvik
höganäs,jönköping,1284,12,57.806428,13.883746,jönköping höganäs
linköping,östergötland,0580,5,58.38324100000001,15.433245,östergötland linköping
hedemora,dalarna,2083,20,60.299009,15.831051,dalarna hedemora
simrishamn,uppsala,1291,12,59.736383,17.462543,uppsala simrishamn
ovanåker,gävleborg,2121,21,61.337522,15.952948,gävleborg ovanåker
vilhelmina,västerbotten,2462,24,64.625718,16.654162,västerbotten vilhelmina
halmstad,halland,1380,13,56.69436,12.696605,halland halmstad
olofström,blekinge,1060,10,56.354337,14.482624,blekinge olofström
vimmerby,kalmar,0884,8,57.678134,15.791723,kalmar vimmerby
falkenberg,halland,1382,13,56.947054,12.542938,halland falkenberg
falkenberg,halland,1382,13,56.93056899999999,12.547963,halland falkenberg
vindeln,västerbotten,2404,24,64.202481,19.717752,västerbotten vindeln
orust,västra götaland,1421,14,58.29920300000001,11.691718,västra götaland orust
vingåker,södermanland,0428,4,59.043372,15.871556,södermanland vingåker
lidköping,västra götaland,1494,14,58.453754,13.260210999999998,västra götaland lidköping
kristianstad,skåne,1290,12,56.056175,14.087879999999998,skåne kristianstad
hässleholm,skåne,1293,12,56.102213,13.909576,skåne hässleholm
malmö,skåne,1280,12,55.552977,12.962067,skåne malmö
lekeberg,örebro,1814,18,59.255355,14.961854999999998,örebro lekeberg
mora,dalarna,2062,20,60.967894,14.540253,dalarna mora
surahammar,västmanland,1907,19,59.871368,16.048057,västmanland surahammar
hultsfred,kalmar,0860,8,57.316854000000006,15.586853,kalmar hultsfred
gotland,gotland,0980,9,57.637936,18.297982,gotland gotland
borås,västra götaland,1490,14,57.63075,12.849207,västra götaland borås
alvesta,kronoberg,0764,7,56.787226,14.451583,kronoberg alvesta
emmaboda,kalmar,0862,8,56.535523,15.586146,kalmar emmaboda
älvsbyn,norrbotten,2560,25,65.692846,20.648637,norrbotten älvsbyn
sundsvall,västernorrland,2281,22,62.428333,17.418437,västernorrland sundsvall
simrishamn,skåne,1291,12,55.684977,14.153547,skåne simrishamn
kiruna,norrbotten,2584,25,67.678286,21.650187,norrbotten kiruna
ljungby,kronoberg,0781,7,56.970755,13.946791,kronoberg ljungby
heby,uppsala,0331,3,59.904332,17.061062,uppsala heby
boden,norrbotten,2582,25,65.850234,21.590291,norrbotten boden
hässleholm,skåne,1293,12,56.341923,13.665492,skåne hässleholm
kristianstad,skåne,1290,12,55.85730600000001,14.147398,skåne kristianstad
sjöbo,skåne,1265,12,55.70544200000001,13.790057999999998,skåne sjöbo
nyköping,södermanland,0480,4,58.860158,16.698263,södermanland nyköping
hallsberg,örebro,1861,18,59.023555,14.866828,örebro hallsberg
sävsjö,jönköping,0684,6,57.354616,14.474132,jönköping sävsjö
göteborg,västra götaland,1480,14,57.575646,11.785133,västra götaland göteborg
jokkmokk,norrbotten,2510,25,66.42956,20.602417000000006,norrbotten jokkmokk
karlstad,värmland,1780,17,59.39538100000001,13.19347,värmland karlstad
mora,dalarna,2062,20,61.11686,14.477964000000002,dalarna mora
kristianstad,skåne,1290,12,56.182372,14.37371,skåne kristianstad
uppsala,uppsala,0380,3,59.793512,17.622593,uppsala uppsala
vårgårda,västra götaland,1442,14,58.031649,12.80904,västra götaland vårgårda
botkyrka,stockholm,0127,1,59.16533,17.795928,stockholm botkyrka
laholm,halland,1381,13,56.419302,13.115896,halland laholm
tingsryd,kronoberg,0763,7,56.640268000000006,14.917504999999998,kronoberg tingsryd
mjölby,östergötland,0586,5,58.311435,14.923642999999998,östergötland mjölby
eslöv,skåne,1285,12,55.786782,13.241248,skåne eslöv
haninge,stockholm,0136,1,59.112957,17.987988,stockholm haninge
vänersborg,västra götaland,1487,14,58.443364,12.360981,västra götaland vänersborg
trollhättan,västra götaland,1488,14,58.247085,12.42024,västra götaland trollhättan
uppsala,uppsala,0380,3,59.85864599999999,17.430238,uppsala uppsala
vännäs,västerbotten,2460,24,63.914888,19.824866,västerbotten vännäs
vännäs,västerbotten,2460,24,63.940872,19.702571,västerbotten vännäs
skövde,västra götaland,1496,14,58.51124300000001,13.960835,västra götaland skövde
säffle,värmland,1785,17,59.181513,13.01479,värmland säffle
värnamo,jönköping,0683,6,57.185213,14.041217,jönköping värnamo
skövde,västra götaland,1496,14,58.349996,14.049270000000002,västra götaland skövde
varberg,halland,1383,13,57.251126,12.180716,halland varberg
karlstad,värmland,1780,17,59.38448199999999,13.852877,värmland karlstad
gotland,gotland,0980,9,57.691178,18.420183,gotland gotland
leksand,dalarna,2029,20,60.729444,14.945478,dalarna leksand
motala,östergötland,0583,5,58.68333000000001,14.933329999999998,östergötland motala
sandviken,örebro,2181,21,58.996866,15.379228,örebro sandviken
hedemora,uppsala,2083,20,59.848114,17.516331,uppsala hedemora
sala,västmanland,1981,19,59.94613,16.279683,västmanland sala
haninge,stockholm,0136,1,59.122159,18.108596,stockholm haninge
gotland,gotland,0980,9,57.58559200000001,18.227334,gotland gotland
trosa,södermanland,0488,4,58.921333,17.447492,södermanland trosa
linköping,östergötland,0580,5,58.422555,15.350139000000002,östergötland linköping
älvdalen,dalarna,2039,20,61.212874,14.031354,dalarna älvdalen
västervik,kalmar,0883,8,57.759418,16.638503,kalmar västervik
västerås,västmanland,1980,19,59.611099,16.546367,västmanland västerås
ragunda,jämtland,2303,23,63.02415300000001,16.63549,jämtland ragunda
kungsbacka,halland,1384,13,57.421668,11.940857,halland kungsbacka
söderköping,östergötland,0582,5,58.486862,16.172054,östergötland söderköping
vellinge,skåne,1233,12,55.490469,13.112362,skåne vellinge
kävlinge,skåne,1261,12,55.810902,13.051412,skåne kävlinge
båstad,skåne,1278,12,56.41153900000001,12.743405,skåne båstad
trelleborg,skåne,1287,12,55.39766700000001,13.102386,skåne trelleborg
sunne,värmland,1766,17,59.727172,13.143214000000002,värmland sunne
växjö,kronoberg,0780,7,56.878718000000006,14.809438,kronoberg växjö
kristianstad,skåne,1290,12,55.88277,14.229382,skåne kristianstad
sölvesborg,blekinge,1083,10,56.08896800000001,14.649451,blekinge sölvesborg
laholm,halland,1381,13,56.493315,13.119966,halland laholm
ystad,skåne,1286,12,55.432984,13.819655,skåne ystad
härjedalen,jämtland,2361,23,62.177209,14.939436,jämtland härjedalen
uppsala,uppsala,0380,3,59.775535,17.601377,uppsala uppsala
umeå,västerbotten,2480,24,63.786928,19.984477,västerbotten umeå
askersund,örebro,1882,18,58.815435,15.106626,örebro askersund
gävle,gävleborg,2180,21,60.728651,17.126838,gävleborg gävle
norrköping,östergötland,0581,5,58.662148,16.175925,östergötland norrköping
kumla,uppsala,1881,18,60.043209,17.983401,uppsala kumla
växjö,östergötland,0780,7,58.662148,16.175925,östergötland växjö
kristianstad,skåne,1290,12,55.923516000000006,14.295522,skåne kristianstad
burlöv,skåne,1231,12,55.876893,13.136220000000002,skåne burlöv
österåker,stockholm,0117,1,59.482351,18.294398,stockholm österåker
strängnäs,södermanland,0486,4,59.256441,17.108021,södermanland strängnäs
nyköping,södermanland,0480,4,58.725042,16.580952,södermanland nyköping
halmstad,halland,1380,13,56.74238100000001,12.947557000000002,halland halmstad
värnamo,gotland,0683,6,57.612497,18.761462,gotland värnamo
askersund,örebro,1882,18,58.86561,14.999192,örebro askersund
eda,värmland,1730,17,59.762586,12.362227,värmland eda
ockelbo,värmland,2101,21,59.705202,12.887207,värmland ockelbo
kalmar,kalmar,0880,8,56.62769599999999,16.236805,kalmar kalmar
örnsköldsvik,västernorrland,2284,22,63.18611,18.530696,västernorrland örnsköldsvik
åmål,västra götaland,1492,14,58.969858,12.618004,västra götaland åmål
ånge,västernorrland,2260,22,62.47397900000001,15.641942000000002,västernorrland ånge
robertsfors,västerbotten,2409,24,65.279046,19.908666,västerbotten robertsfors
åre,jämtland,2321,23,63.401088,13.082224,jämtland åre
årjäng,värmland,1765,17,59.44244499999999,12.109184,värmland årjäng
varberg,västra götaland,1383,13,58.667914,13.58461,västra götaland varberg
falkenberg,värmland,1382,13,59.58356600000001,12.130192999999998,värmland falkenberg
haninge,stockholm,0136,1,59.086226,18.165957,stockholm haninge
sandviken,gävleborg,2181,21,60.515076,16.733418,gävleborg sandviken
karlshamn,blekinge,1082,10,57.954798,13.65065,blekinge karlshamn
växjö,västra götaland,0780,7,57.954798,13.65065,västra götaland växjö
kungsbacka,jönköping,1384,13,58.00474499999999,14.604402,jönköping kungsbacka
berg,jämtland,2326,23,62.645937,14.37056,jämtland berg
falköping,västra götaland,1499,14,58.023848,13.568091,västra götaland falköping
askersund,örebro,1882,18,58.99708,15.057334,örebro askersund
varberg,örebro,1383,13,59.20616,15.575398000000002,örebro varberg
uppvidinge,kronoberg,0760,7,57.169126,15.352502,kronoberg uppvidinge
åsele,västerbotten,2463,24,64.200078,17.614134,västerbotten åsele
mellerud,västra götaland,1461,14,58.80724300000001,12.419478,västra götaland mellerud
sandviken,gävleborg,2181,21,60.64227800000001,16.554025,gävleborg sandviken
krokom,halland,2309,23,57.049573,12.306622,halland krokom
örkelljunga,skåne,1257,12,56.309388,13.374488,skåne örkelljunga
åstorp,skåne,1277,12,56.135121,12.946246,skåne åstorp
åtvidaberg,östergötland,0561,5,58.217336,16.140217,östergötland åtvidaberg
härnösand,västernorrland,2280,22,62.673559,17.836039000000003,västernorrland härnösand
töreboda,västra götaland,1473,14,58.813509,14.252111,västra götaland töreboda
uppvidinge,västernorrland,0760,7,63.819109,18.425977,västernorrland uppvidinge
nacka,stockholm,0182,1,59.266912,18.343347,stockholm nacka
älmhult,kronoberg,0765,7,56.551288,14.139176,kronoberg älmhult
norrtälje,stockholm,0188,1,59.971707,18.803142,stockholm norrtälje
älvdalen,dalarna,2039,20,61.229898,14.037394,dalarna älvdalen
älvkarleby,uppsala,0319,3,60.694577,17.695628,uppsala älvkarleby
älvkarleby,stockholm,0319,3,59.353941000000006,18.094415,stockholm älvkarleby
ekerö,dalarna,0125,1,60.586772,15.068918,dalarna ekerö
värmdö,stockholm,0120,1,59.297232,18.640445,stockholm värmdö
älvsbyn,norrbotten,2560,25,65.737266,20.681897,norrbotten älvsbyn
falkenberg,halland,1382,13,57.241455,12.866472,halland falkenberg
ale,västra götaland,1440,14,57.957664,12.118833,västra götaland ale
krokom,jämtland,2309,23,63.458115,14.064932,jämtland krokom
ängelholm,skåne,1292,12,56.232247,12.997921,skåne ängelholm
ängelholm,skåne,1292,12,56.242922,12.861937,skåne ängelholm
nässjö,jönköping,0682,6,57.695571,14.566670000000002,jönköping nässjö
östersund,jämtland,2380,23,63.14360500000001,14.752784,jämtland östersund
värmdö,stockholm,0120,1,59.240578,18.530325,stockholm värmdö
vansbro,dalarna,2021,20,60.485884,14.013851999999998,dalarna vansbro
eskilstuna,södermanland,0484,4,59.282521,16.676984,södermanland eskilstuna
katrineholm,södermanland,0483,4,59.147598,16.068838,södermanland katrineholm
borås,västra götaland,1490,14,57.755126,13.178227,västra götaland borås
sjöbo,skåne,1265,12,55.609573,13.918975,skåne sjöbo
falkenberg,västra götaland,1382,13,57.56431,13.12459,västra götaland falkenberg
trosa,södermanland,0488,4,58.869822,17.572178,södermanland trosa
norrköping,östergötland,0581,5,58.540714,16.183652,östergötland norrköping
öckerö,västra götaland,1407,14,57.7279,11.423683,västra götaland öckerö
färgelanda,västra götaland,1439,14,58.545129,11.971767,västra götaland färgelanda
ödeshög,östergötland,0509,5,58.22459300000001,14.662207,östergötland ödeshög
kungälv,västra götaland,1482,14,57.915144,11.800024,västra götaland kungälv
stenungsund,västra götaland,1415,14,58.110845,11.856059,västra götaland stenungsund
helsingborg,skåne,1283,12,56.10335,12.749927,skåne helsingborg
jönköping,jönköping,0680,6,57.723374,14.383571,jönköping jönköping
partille,västra götaland,1402,14,57.703826,12.143091,västra götaland partille
örebro,örebro,1880,18,59.389639,15.244761,örebro örebro
kristinehamn,värmland,1781,17,59.36209399999999,14.009947,värmland kristinehamn
jönköping,jönköping,0680,6,57.926612,14.397633,jönköping jönköping
ekerö,stockholm,0125,1,59.400148,17.655159,stockholm ekerö
hörby,skåne,1266,12,55.786116,13.87089,skåne hörby
kristianstad,skåne,1290,12,56.055872,14.023399,skåne kristianstad
tierp,uppsala,0360,3,60.226932,17.705628,uppsala tierp
örebro,örebro,1880,18,59.274737,15.214998,örebro örebro
östhammar,uppsala,0382,3,60.338115,18.442181,uppsala östhammar
örkelljunga,skåne,1257,12,56.283976,13.278452,skåne örkelljunga
örnsköldsvik,västernorrland,2284,22,63.288861,18.71602,västernorrland örnsköldsvik
jönköping,jönköping,0680,6,58.010109,14.572033,jönköping jönköping
nybro,skåne,0881,8,55.466552,13.564822,skåne nybro
lidköping,västra götaland,1494,14,58.50881800000001,13.004258,västra götaland lidköping
enköping,uppsala,0381,3,59.73197800000001,17.302278,uppsala enköping
enköping,uppsala,0381,3,59.73197800000001,17.302278,uppsala enköping
västerås,västra götaland,1980,19,57.681304,11.952412,västra götaland västerås
eslöv,skåne,1285,12,55.778322,13.243988,skåne eslöv
skellefteå,västerbotten,2482,24,64.668952,21.179696,västerbotten skellefteå
nynäshamn,stockholm,0192,1,58.982826,17.896191,stockholm nynäshamn
ängelholm,skåne,1292,12,56.22861,13.031806,skåne ängelholm
vårgårda,västra götaland,1442,14,58.023946,12.637291,västra götaland vårgårda
hallsberg,västerbotten,1861,18,63.960035,20.029861,västerbotten hallsberg
östhammar,uppsala,0382,3,60.195936,17.901448000000006,uppsala östhammar
ydre,östergötland,0512,5,57.824795,15.275396,östergötland ydre
sandviken,gävleborg,2181,21,60.305626,16.800194,gävleborg sandviken
kristianstad,skåne,1290,12,56.096288,14.245903,skåne kristianstad
motala,östergötland,0583,5,58.519297,15.176064000000002,östergötland motala
östersund,jämtland,2380,23,63.179365,14.635706,jämtland östersund
heby,uppsala,0331,3,60.18093199999999,17.178084,uppsala heby
östhammar,uppsala,0382,3,60.259016,18.373658,uppsala östhammar
ragunda,jämtland,2303,23,63.02415300000001,16.63549,jämtland ragunda
svenljunga,västra götaland,1465,14,57.343315,13.029861,västra götaland svenljunga
vellinge,skåne,1233,12,55.467549,13.135778,skåne vellinge
norrköping,östergötland,0581,5,58.5769,16.563881,östergötland norrköping
södertälje,stockholm,0181,1,59.11049499999999,17.560215,stockholm södertälje
båstad,skåne,1278,12,56.423867,12.943154,skåne båstad
klippan,skåne,1276,12,56.191351,13.064778,skåne klippan
söderköping,östergötland,0582,5,58.404927,16.164527,östergötland söderköping
kristianstad,skåne,1290,12,55.88595600000001,14.015647,skåne kristianstad
simrishamn,skåne,1291,12,55.53791700000001,14.234369,skåne simrishamn
simrishamn,skåne,1291,12,55.58293199999999,14.232582999999998,skåne simrishamn
umeå,dalarna,2480,24,60.781072,15.040524,dalarna umeå
gävle,gävleborg,2180,21,60.61614,16.973445,gävleborg gävle
överkalix,norrbotten,2513,25,66.492048,22.604758,norrbotten överkalix
svenljunga,västra götaland,1465,14,57.349794,12.895822,västra götaland svenljunga
övertorneå,norrbotten,2518,25,66.390045,23.655002,norrbotten övertorneå
västervik,kalmar,0883,8,57.988748,16.314315,kalmar västervik
mark,västra götaland,1463,14,57.39474499999999,12.804626,västra götaland mark
lerum,västra götaland,1441,14,57.73761800000001,12.274383,västra götaland lerum
